commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1406.91,55.59,5.649731694,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1415.98,55.83,5.678806773,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1420.62,55.95,5.677805285,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1398.97,55.25,5.596874776,55000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1414.84,55.61,5.663897114,55000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1424.67,56.07,5.704387797,55000,56000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1408.49,55.74,5.627599283,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1403.32,55.30,5.601800988,55000,56000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1420.20,55.76,5.679705271,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1424.21,56.12,5.694498564,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1410.34,55.64,5.642313036,55000,56000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1416.42,55.81,5.677724656,55000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1397.84,55.07,5.599001725,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1412.96,55.72,5.652959377,56000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1412.68,55.68,5.655848641,55000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1422.14,56.21,5.688243105,54000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1397.96,55.18,5.596304880,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1401.96,55.26,5.609464491,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1427.00,55.83,5.708060949,54000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1416.20,55.63,5.660280582,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1402.39,55.25,5.612551579,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1417.36,55.82,5.672120683,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1409.92,55.50,5.634342322,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1418.57,55.61,5.674162792,55000,56000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1402.00,55.28,5.607014858,55000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1406.12,55.17,5.622324745,54000,54000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1405.84,55.12,5.626686708,54000,55000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1418.74,55.92,5.676170702,55000,56000
5ebd5b32a6a8cbcebd5303dfd7f4f7b0b173bc53,1409.36,55.64,5.628462419,55000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1417.57,55.45,5.692255302,54000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1410.48,55.20,5.660709152,54000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1402.52,55.11,5.628881147,55000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1407.62,54.97,5.656681187,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1408.13,55.23,5.648778589,55000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1413.45,55.48,5.679288975,55000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1425.99,56.17,5.728301451,54000,56000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1408.56,55.14,5.658629283,54000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1403.43,54.99,5.640900509,55000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1415.86,55.66,5.682571495,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1394.69,54.52,5.590848665,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1403.83,55.00,5.623594779,55000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1406.90,55.16,5.634657479,54000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1412.39,55.38,5.656968960,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1417.73,55.45,5.685829936,55000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1405.81,55.27,5.632096166,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1406.10,55.16,5.640202277,54000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1413.29,55.22,5.667970277,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1396.57,54.92,5.607832896,54000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1400.61,54.89,5.617224976,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1400.31,55.30,5.614509946,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1417.09,55.79,5.672511695,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1406.68,55.14,5.640792711,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1427.29,56.39,5.725925464,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1399.42,54.93,5.604038172,55000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1408.30,55.52,5.641392165,55000,55000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1412.44,55.54,5.670364458,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1401.29,54.99,5.608637938,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1414.02,55.47,5.664219800,54000,54000
5a248637415c5e219ba0142ea7f1b066a9ebd25f,1404.74,55.39,5.617121054,54000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1445.46,56.71,5.791997495,55000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1460.11,57.63,5.863769111,56000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1467.48,57.55,5.897356738,55000,56000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1450.71,57.14,5.818920126,55000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1443.62,56.67,5.794650710,55000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1470.57,57.98,5.904979570,55000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1439.93,56.73,5.784274310,55000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1434.31,56.22,5.792156583,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1445.21,56.78,5.801115774,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1450.52,57.01,5.819191721,55000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1453.08,57.42,5.835204828,55000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1444.41,56.76,5.797724295,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1455.32,57.23,5.835848770,54000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1450.38,57.01,5.817477920,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1447.09,56.98,5.815888529,55000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1428.42,56.18,5.746196831,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1438.81,56.59,5.776463633,55000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1437.48,56.46,5.775165894,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1456.63,57.13,5.836929297,55000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1445.32,56.81,5.796878693,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1454.68,57.19,5.840097135,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1455.92,57.06,5.843903532,54000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1468.58,58.02,5.900994235,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1448.54,56.78,5.809416912,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1447.04,56.93,5.798813607,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1435.04,56.55,5.754412293,55000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1462.00,57.20,5.871560526,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1445.60,56.73,5.802713851,54000,55000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1451.64,57.17,5.837512655,54000,54000
c61d10302690b7daa738ebaf07c1f46185dc6e60,1451.54,56.95,5.831598520,54000,54000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1467.25,57.65,5.880201179,54000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1450.10,57.16,5.821200012,55000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1465.44,57.83,5.878706004,56000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1458.22,57.20,5.846780207,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1465.03,57.49,5.871528525,56000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1448.19,56.96,5.807501564,56000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1463.77,57.46,5.858798875,56000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1443.03,56.60,5.777350625,55000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1461.72,57.35,5.846865674,56000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1469.00,57.73,5.879234332,56000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1469.91,57.71,5.891962636,56000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1455.51,57.12,5.827871433,56000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1474.04,57.83,5.911530098,55000,54000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1479.68,57.86,5.928274003,56000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1449.98,56.87,5.814970271,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1453.22,57.15,5.826993626,55000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1463.79,57.62,5.868560562,56000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1471.02,57.79,5.894422997,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1470.75,57.55,5.901747000,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1484.94,58.52,5.947559100,55000,54000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1463.94,57.43,5.857015308,55000,54000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1450.60,57.00,5.809557923,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1474.29,57.94,5.898823384,54000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1478.16,58.06,5.908588474,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1449.43,56.81,5.811494731,54000,54000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1460.08,57.25,5.853791136,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1460.23,57.29,5.857039468,55000,56000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1461.58,57.27,5.863262726,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1459.53,57.32,5.850864481,54000,55000
18f738f8caadcb015ef9ccb323dfc4bf3cbc71ac,1467.97,57.77,5.894460676,55000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1445.44,56.80,5.816336920,55000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1454.04,57.35,5.827733574,55000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1439.81,56.58,5.779011062,56000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1469.39,57.94,5.907590742,56000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1437.96,56.65,5.764687123,54000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1442.90,56.80,5.770288161,56000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1452.71,57.38,5.814788558,55000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1436.87,56.33,5.749270610,55000,56000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1462.36,57.70,5.852862225,56000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1464.15,57.68,5.867718456,55000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1479.15,58.17,5.918181720,56000,56000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1459.87,57.56,5.850428471,55000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1457.48,57.67,5.833540465,56000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1465.76,57.81,5.885565581,55000,56000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1465.56,57.68,5.876553892,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1458.87,57.47,5.832293008,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1469.87,57.93,5.885674737,55000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1452.34,57.07,5.817359185,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1491.67,58.49,5.976788794,55000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1468.84,57.87,5.882724609,55000,56000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1447.90,56.75,5.798816537,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1447.56,57.08,5.795041126,55000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1460.78,57.85,5.845825023,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1467.84,57.84,5.882777063,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1456.28,57.27,5.838411329,54000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1451.65,57.00,5.813441452,55000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1449.05,56.88,5.801104673,54000,54000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1439.24,56.67,5.772975301,55000,56000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1453.07,56.96,5.823839762,55000,55000
c0d4e37d372fe99ab908a4a3afff450859c652e3,1466.38,57.59,5.877965289,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1445.52,57.29,5.832704954,56000,56000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1468.12,57.76,5.903663965,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1450.62,57.33,5.816144145,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1468.04,57.68,5.875040012,54000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1475.51,58.14,5.913226780,55000,54000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1466.98,57.61,5.879607552,56000,56000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1469.07,57.93,5.901214047,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1442.02,56.95,5.778327214,56000,56000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1450.19,56.89,5.801621521,54000,54000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1452.86,56.96,5.817530053,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1461.07,57.28,5.858716308,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1455.01,57.34,5.826490370,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1456.31,57.44,5.837828320,54000,56000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1452.39,56.80,5.824636549,56000,56000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1446.38,57.32,5.787284249,55000,56000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1464.18,57.61,5.868984002,54000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1454.95,57.15,5.830442660,54000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1457.70,57.50,5.847819203,55000,54000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1463.25,57.50,5.860913733,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1464.25,57.43,5.867000986,54000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1453.12,57.22,5.821661814,54000,54000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1444.38,56.79,5.790208086,55000,54000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1454.41,57.37,5.825949625,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1461.31,57.52,5.845485772,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1455.72,57.12,5.823818302,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1451.16,57.03,5.812754156,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1457.28,57.18,5.837400504,54000,54000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1479.69,58.12,5.945117212,55000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1455.57,57.13,5.832795034,56000,55000
44233ded92deaa9d35a0118c9cf568732ccbdd44,1489.79,58.56,5.970515518,54000,56000
37845b13ccfe3508068318906a6d8df31641a363,1485.74,58.50,5.989879881,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1455.46,57.05,5.833141621,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1462.43,57.54,5.848586188,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1481.34,58.32,5.944836098,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1471.21,58.00,5.891531442,55000,55000
37845b13ccfe3508068318906a6d8df31641a363,1470.32,57.74,5.900628899,55000,55000
37845b13ccfe3508068318906a6d8df31641a363,1453.69,57.28,5.832633950,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1457.95,57.27,5.849759897,55000,55000
37845b13ccfe3508068318906a6d8df31641a363,1451.39,56.98,5.832509356,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1457.85,57.60,5.861062571,55000,54000
37845b13ccfe3508068318906a6d8df31641a363,1481.40,58.20,5.933636934,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1496.37,58.96,5.994804959,55000,54000
37845b13ccfe3508068318906a6d8df31641a363,1468.25,57.74,5.887710481,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1454.54,57.22,5.827576849,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1470.97,57.83,5.885924988,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1461.69,57.35,5.853421483,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1463.05,57.52,5.868377858,55000,55000
37845b13ccfe3508068318906a6d8df31641a363,1481.49,58.33,5.937396267,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1503.42,59.42,6.018295083,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1466.55,57.72,5.867536668,55000,54000
37845b13ccfe3508068318906a6d8df31641a363,1476.62,58.28,5.920224247,55000,54000
37845b13ccfe3508068318906a6d8df31641a363,1468.29,58.05,5.881979328,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1496.26,59.07,5.988765162,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1455.97,57.42,5.835866868,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1458.39,57.38,5.847770436,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1482.83,58.46,5.933923032,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1464.22,57.56,5.861416303,54000,54000
37845b13ccfe3508068318906a6d8df31641a363,1474.53,57.98,5.903333693,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1463.59,57.85,5.854189182,54000,55000
37845b13ccfe3508068318906a6d8df31641a363,1487.30,58.56,5.950897027,54000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1466.03,57.76,5.883337031,54000,55000
5a339aaeebae4084a4907243ae10bf19c64d5317,1456.90,57.43,5.845478546,55000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1482.38,58.56,5.936968691,54000,55000
5a339aaeebae4084a4907243ae10bf19c64d5317,1471.55,57.93,5.901527869,55000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1495.00,59.15,6.010138757,54000,56000
5a339aaeebae4084a4907243ae10bf19c64d5317,1461.51,57.48,5.867440225,55000,56000
5a339aaeebae4084a4907243ae10bf19c64d5317,1477.45,58.17,5.925558421,55000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1471.18,57.97,5.900215670,54000,55000
5a339aaeebae4084a4907243ae10bf19c64d5317,1489.35,58.44,5.979271180,54000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1474.28,58.16,5.917689900,55000,56000
5a339aaeebae4084a4907243ae10bf19c64d5317,1486.89,58.53,5.965075353,55000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1472.92,58.12,5.913798732,54000,54000
5a339aaeebae4084a4907243ae10bf19c64d5317,1459.24,57.73,5.851599456,54000,55000
