commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
dcbc6a0e430f111f1e1078dec87d2c45794b9196,1720.69,65.91,7.154134113,55000,55000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1730.62,66.38,7.204153363,54000,54000
6cfc2f0361a2e78073754e62fe07cff70495c087,1721.93,65.81,7.184874472,54000,54000
8bdf3f42b12b723ccf2adbb52a05e9553413aa0a,1696.48,64.69,7.061106603,54000,54000
6cfc2f0361a2e78073754e62fe07cff70495c087,1723.72,65.92,7.183619129,54000,54000
f6adeb635a48832b820b7dc4ad327ac76ccaf6f9,1743.49,66.80,7.263453162,54000,54000
6aa155ad0c6b1095a03ea203233204e8b2448a0a,1699.22,64.93,7.060325425,54000,54000
2ebfaac5e62772c6bef35edfe7ea6a648cad8fd3,1722.24,65.80,7.166056456,54000,54000
854289d931116731db2279ab043240b1006dcb30,1689.07,64.56,7.018454209,54000,54000
8bdf3f42b12b723ccf2adbb52a05e9553413aa0a,1711.21,65.40,7.111708290,54000,54000
1e757d4156e8c005aab93e1840942911b8b9ce1f,1704.89,64.88,7.098334000,53000,54000
6f503147f4c863917fd7d5082073361ca91e272a,1557.28,59.51,6.472832175,54000,54000
f1a842f19b71a4a3b82314dcb9461af9b8f48316,1699.00,64.84,7.065062136,54000,54000
301f383173f88564e2130ace768b7e72ce14ce15,1555.40,59.53,6.462918821,53000,54000
fda3768d314cd616bf085ffc93ee3b592eb5c515,1698.59,64.93,7.064871413,54000,54000
5d55c9fd768ae276296b4927bf3f8d3a201d4024,1718.57,65.79,7.156847176,54000,53000
0d648aeae9d239c668128cb46d0290b49134024f,1701.40,64.70,7.088462033,54000,54000
efe4e47807c8ababff2e55c0cb7f93fc22eea129,1686.65,64.38,7.025327058,54000,54000
3129a11123fc5a3f9a3bf6251f4cb21603b74050,1710.29,65.46,7.111843776,54000,54000
068071ee1a0e2a4983efcf433312db6d6b6b4e8b,1572.75,60.25,6.542312601,54000,54000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1710.38,65.11,7.125525291,53000,54000
dcbc6a0e430f111f1e1078dec87d2c45794b9196,1691.84,64.46,7.047900177,54000,54000
76f736e9a1274a4c332829217235965cacd59d3f,1695.48,64.84,7.060943300,54000,54000
6b00ea074962405e8990ce916709a5e3d457d8cc,1696.57,64.76,7.070338854,53000,54000
f41d77f3acf58022326a86c65e11fab8a4c4a89d,1733.55,66.21,7.248060479,54000,54000
792a9d20eb6655608d0f116b07be4cdadf128190,1696.99,64.92,7.069628937,54000,54000
f41d77f3acf58022326a86c65e11fab8a4c4a89d,1736.90,66.60,7.248341279,54000,54000
8235f7536e4d743423f846cb950c2ac66d40220d,1690.88,64.65,7.045704836,53000,54000
0d648aeae9d239c668128cb46d0290b49134024f,1708.47,65.28,7.112427715,54000,53000
25d9d27c71846aefdec4b5b02a70d393262dc3d8,1568.66,60.12,6.522741971,54000,54000
854289d931116731db2279ab043240b1006dcb30,1665.38,63.66,6.929971613,54000,54000
8235f7536e4d743423f846cb950c2ac66d40220d,1701.22,64.72,7.091411906,54000,54000
f6adeb635a48832b820b7dc4ad327ac76ccaf6f9,1742.73,66.56,7.272746457,54000,54000
af3b365ce83d48a871eb5d39ce416d2c8ea2d5f2,1681.81,64.05,7.011018181,54000,54000
fa965fc9c01a582ecd24e3313f281e3485ee92ce,1684.24,64.12,7.015911121,54000,53000
4f2f28f50a4437be8709c57796af20742c1522d6,1706.28,65.25,7.108249630,54000,54000
cacf38b800162f566575eb10afe2b317dfdfbd1a,1547.74,59.01,6.435996325,53000,54000
3129a11123fc5a3f9a3bf6251f4cb21603b74050,1710.87,65.01,7.131674469,54000,54000
34900b69029fc3be3655aa15910d289ae1dc0ad2,1554.98,59.47,6.469113127,54000,54000
25d9d27c71846aefdec4b5b02a70d393262dc3d8,1538.34,58.71,6.397784920,53000,54000
ae064b5b63f07afdd43bf0a03adb10137624837e,1681.49,64.08,7.011093670,54000,54000
ecca9d704a8463785b173a50b5ff0fa14b694beb,1641.48,62.60,6.843941044,53000,54000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1702.08,64.88,7.087713492,54000,54000
d9d64445d00414abd27cabb13f839bc8e5bb10cd,1737.76,66.39,7.261347986,54000,54000
7bb8b76942e01e627acb3a9555614e95cd37ef7f,1722.17,65.56,7.190525160,54000,54000
6eb9fc804329a72e71f8bd985d22a82ce9620b5f,1727.77,66.03,7.206219403,54000,54000
5b2a744cf5175bb0f7743f89acc56c4f0e523bf5,1693.62,64.61,7.053430618,54000,53000
d9d64445d00414abd27cabb13f839bc8e5bb10cd,1727.28,65.86,7.213011077,54000,54000
c2386faca6c7ccd5c2c94f93eeba12218d6240a8,1691.48,64.61,7.040507804,54000,54000
fc12713c754231fd13f55eb460c88480898619f5,1690.03,64.55,7.036027935,53000,54000
af3b365ce83d48a871eb5d39ce416d2c8ea2d5f2,1667.51,63.69,6.945161332,54000,54000
752ca49d41cbf71adc5dd8de6af5babd22f07ccd,1723.56,65.74,7.186524270,54000,54000
50b51e4f0cfd43dd367c20aa9daaa344367e62d6,1723.91,65.90,7.190298653,54000,54000
fa965fc9c01a582ecd24e3313f281e3485ee92ce,1707.46,65.20,7.106026902,54000,53000
e70744486ab54353aec3fa0e6e95fb0ed324ac1e,1678.60,64.23,6.984525690,54000,54000
25ea73fd4729b66b33f7e692dfe78a3623185fcd,1686.00,64.26,7.020174673,54000,54000
25d9d27c71846aefdec4b5b02a70d393262dc3d8,1557.56,59.37,6.473139890,54000,54000
73ee02ffc641b421a41efd0d9628f18267363847,1720.60,65.73,7.176719254,54000,54000
bacc0f78534ed7cbeb85746b35b394afc7f50942,1693.80,64.59,7.053673556,54000,54000
c2386faca6c7ccd5c2c94f93eeba12218d6240a8,1693.29,64.61,7.044061181,54000,53000
357742908740557472b561ad78dc4e12d4644de3,1697.35,64.57,7.064995428,54000,54000
833d187c68e7aa0466a2256ad46d1b78ed025c30,1698.93,64.70,7.063490115,54000,54000
8ed680f5cf481545b6e3c635a2cdea4c933ae758,1714.71,65.42,7.128408594,54000,54000
cacf38b800162f566575eb10afe2b317dfdfbd1a,1552.15,59.21,6.447947560,54000,54000
f6adeb635a48832b820b7dc4ad327ac76ccaf6f9,1742.13,66.58,7.269783359,54000,54000
4f254b8bd7b03901db0c738865ad5db99400c58b,1718.10,65.26,7.159666838,54000,54000
302439937415b91d57149a07f05c59f0e571c6b1,1742.93,66.75,7.261400589,54000,54000
696b3c77e12ed82cb615ecce17c889bb21459ca8,1698.49,64.75,7.072203120,54000,53000
6eb9fc804329a72e71f8bd985d22a82ce9620b5f,1723.58,65.91,7.186330399,54000,54000
35295fc4646ae8413c07faaa9785633823ea239d,1709.63,65.17,7.120348527,54000,54000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1700.25,64.90,7.075071164,54000,54000
fc12713c754231fd13f55eb460c88480898619f5,1701.67,65.07,7.078451192,54000,54000
5bf7dcf1f91ad4412484f70f161e7d5b1520efb8,1718.99,65.53,7.153684718,53000,54000
854289d931116731db2279ab043240b1006dcb30,1680.74,64.32,6.986122853,54000,54000
301f383173f88564e2130ace768b7e72ce14ce15,1551.33,59.07,6.447291748,54000,54000
5004194179b47d482209dae0bd461021b47d2905,1706.42,65.19,7.098753350,53000,54000
752ca49d41cbf71adc5dd8de6af5babd22f07ccd,1727.11,66.25,7.199807788,54000,53000
af3b365ce83d48a871eb5d39ce416d2c8ea2d5f2,1672.55,63.99,6.964654550,54000,54000
fda3768d314cd616bf085ffc93ee3b592eb5c515,1706.56,65.27,7.105416342,53000,54000
73ee02ffc641b421a41efd0d9628f18267363847,1727.58,65.89,7.214483438,54000,54000
148885adea5efb49fa6c35a6a19b3a308ad7dcb7,1681.14,64.20,7.008015406,54000,53000
71fc46fee93c634a1ed6306f2cb2a6686c009d0a,1718.04,65.74,7.152214104,54000,54000
5d55c9fd768ae276296b4927bf3f8d3a201d4024,1710.67,65.22,7.150322694,54000,54000
bf38c24853b22307319f5df0a768e5b4686a8f7f,1694.14,64.72,7.061717947,54000,54000
854289d931116731db2279ab043240b1006dcb30,1667.61,63.78,6.954810550,54000,54000
f19bb9ebd79c68f1c2de4689fdff6531862744cf,1705.13,65.22,7.101206326,54000,54000
3987449bd6a419b1032853270788d3e2e05b5aa1,1720.95,65.70,7.188145328,54000,54000
ec78864156ce0d2edec673e7560165880b6f96be,1702.79,65.27,7.101806454,54000,54000
09ad7bbfca11fc098209f7dd7deea0c1e8afa461,1698.89,64.99,7.076904767,54000,54000
ec78864156ce0d2edec673e7560165880b6f96be,1691.84,64.66,7.050201763,54000,53000
833d187c68e7aa0466a2256ad46d1b78ed025c30,1694.15,64.67,7.059865322,53000,54000
5a609ce08efb5e8177cf88028aaf416f3346ea8a,1687.60,64.38,7.027570179,54000,54000
4f254b8bd7b03901db0c738865ad5db99400c58b,1702.54,64.81,7.101852928,54000,54000
5bf7dcf1f91ad4412484f70f161e7d5b1520efb8,1698.53,64.92,7.068087618,54000,54000
fc12713c754231fd13f55eb460c88480898619f5,1704.12,65.24,7.095235987,54000,54000
854289d931116731db2279ab043240b1006dcb30,1679.46,64.15,6.998150167,54000,54000
2b404d03b3124718f0b546f81484c823e80acf53,1635.58,62.56,6.802593128,54000,54000
50b51e4f0cfd43dd367c20aa9daaa344367e62d6,1737.37,66.67,7.241891379,53000,54000
8235f7536e4d743423f846cb950c2ac66d40220d,1699.55,64.78,7.089060430,54000,54000
db6bec08d3d7920ac63ceacaee38fd55b087307c,1703.04,64.80,7.105130224,54000,54000
53e8482e48ed28194e29164b52fd0a29ef89626f,1526.50,58.18,6.357925521,54000,54000
d9d64445d00414abd27cabb13f839bc8e5bb10cd,1721.58,65.73,7.186572594,54000,54000
65383641cfd6403fed504f7e847f8a337494332c,1690.87,64.66,7.032476934,54000,54000
3d765b89ff8f77d598925da70bf331d9d3bb447a,1695.03,64.35,7.064816038,54000,54000
148885adea5efb49fa6c35a6a19b3a308ad7dcb7,1682.03,64.09,7.003558283,54000,54000
8bdf3f42b12b723ccf2adbb52a05e9553413aa0a,1707.50,65.14,7.107042279,54000,54000
7bb8b76942e01e627acb3a9555614e95cd37ef7f,1730.60,66.00,7.224891075,54000,54000
357742908740557472b561ad78dc4e12d4644de3,1702.52,64.94,7.086887554,54000,53000
a95b26c32d74a29076d07510d9f8951fae8ec80b,1701.89,64.78,7.081352969,54000,54000
f1a842f19b71a4a3b82314dcb9461af9b8f48316,1694.89,64.41,7.063103205,54000,54000
efe4e47807c8ababff2e55c0cb7f93fc22eea129,1690.96,64.55,7.037550808,54000,54000
ec78864156ce0d2edec673e7560165880b6f96be,1710.11,65.22,7.111462482,54000,53000
3d765b89ff8f77d598925da70bf331d9d3bb447a,1703.03,64.76,7.075362939,54000,54000
d6b57095d1f9047d5782f86751a8dd3a4b617f8d,1688.80,64.39,7.025288234,54000,54000
0d648aeae9d239c668128cb46d0290b49134024f,1717.63,65.43,7.140619714,54000,54000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1701.54,64.82,7.074077253,54000,54000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1711.42,65.28,7.117418255,54000,54000
d36205f068560bd5d7b411717565ca0886487f25,1740.23,66.43,7.245764016,54000,54000
8bdf3f42b12b723ccf2adbb52a05e9553413aa0a,1699.76,64.75,7.066432846,54000,53000
284ded2f2f94345e28187f6fc085c8ccc7183be1,1688.71,64.31,7.024341823,53000,54000
f86b61c7bf9a17dede135dcea46ed08f09941540,1696.54,64.77,7.055413057,54000,54000
ecca9d704a8463785b173a50b5ff0fa14b694beb,1642.93,62.72,6.834195820,54000,54000
71fc46fee93c634a1ed6306f2cb2a6686c009d0a,1697.33,64.76,7.070069199,54000,54000
752ca49d41cbf71adc5dd8de6af5babd22f07ccd,1732.60,66.24,7.221695636,54000,54000
7bb8b76942e01e627acb3a9555614e95cd37ef7f,1734.94,66.21,7.227898026,54000,53000
496582cb2186f284b42fee247e8d2e8e8c225e0d,1641.75,62.49,6.834435715,54000,54000
6eb9fc804329a72e71f8bd985d22a82ce9620b5f,1718.05,65.62,7.161357553,54000,54000
2b404d03b3124718f0b546f81484c823e80acf53,1654.84,63.20,6.880787659,53000,54000
3129a11123fc5a3f9a3bf6251f4cb21603b74050,1704.80,64.93,7.086222887,53000,54000
69bdcd26e44aac788df4f5ccd8c3860cd0b1b816,1731.59,65.92,7.208090348,54000,54000
35295fc4646ae8413c07faaa9785633823ea239d,1709.24,65.06,7.111815465,54000,54000
f6adeb635a48832b820b7dc4ad327ac76ccaf6f9,1746.72,66.55,7.278968678,54000,53000
50b51e4f0cfd43dd367c20aa9daaa344367e62d6,1714.66,65.48,7.140350790,53000,54000
25d9d27c71846aefdec4b5b02a70d393262dc3d8,1543.68,58.79,6.414633302,54000,54000
6eb9fc804329a72e71f8bd985d22a82ce9620b5f,1725.84,65.84,7.181694171,54000,54000
e70744486ab54353aec3fa0e6e95fb0ed324ac1e,1686.75,64.09,7.017022620,54000,54000
25d9d27c71846aefdec4b5b02a70d393262dc3d8,1535.26,58.62,6.374230723,54000,54000
35295fc4646ae8413c07faaa9785633823ea239d,1704.28,64.85,7.094583815,53000,53000
fda3768d314cd616bf085ffc93ee3b592eb5c515,1713.34,65.52,7.121825093,54000,54000
bacc0f78534ed7cbeb85746b35b394afc7f50942,1696.44,64.77,7.052175136,54000,54000
d9d64445d00414abd27cabb13f839bc8e5bb10cd,1730.99,66.01,7.218342377,54000,54000
696b3c77e12ed82cb615ecce17c889bb21459ca8,1695.59,64.72,7.051320969,54000,54000
dcbc6a0e430f111f1e1078dec87d2c45794b9196,1690.27,64.72,7.024733298,54000,54000
f1a842f19b71a4a3b82314dcb9461af9b8f48316,1709.01,65.32,7.104411225,54000,54000
d9d64445d00414abd27cabb13f839bc8e5bb10cd,1716.50,65.47,7.160143972,54000,54000
b73561feff01523a41d685d1574ba3c3feae99c0,1736.24,66.31,7.244056221,54000,54000
35295fc4646ae8413c07faaa9785633823ea239d,1714.16,65.27,7.136354984,54000,54000
f19bb9ebd79c68f1c2de4689fdff6531862744cf,1698.35,64.73,7.051555879,53000,54000
df514d1e9b78c9f65f456cb491628a1ed35c09f2,1742.78,66.55,7.267895903,53000,54000
1e757d4156e8c005aab93e1840942911b8b9ce1f,1695.86,64.26,7.057898854,54000,53000
819140c4c070811d00c56b81ccd783ba25ea4a3e,1564.63,59.58,6.506041094,53000,54000
3d765b89ff8f77d598925da70bf331d9d3bb447a,1712.50,65.13,7.119268405,54000,54000
efe4e47807c8ababff2e55c0cb7f93fc22eea129,1689.92,64.30,7.028516304,54000,54000
f19eaecb6b061f898396bc586c6e8e385143129e,1701.69,64.87,7.073321654,53000,54000
3129a11123fc5a3f9a3bf6251f4cb21603b74050,1696.99,64.43,7.063566510,54000,54000
53e8482e48ed28194e29164b52fd0a29ef89626f,1539.99,58.81,6.398663545,54000,54000
fda3768d314cd616bf085ffc93ee3b592eb5c515,1701.77,64.81,7.076611122,54000,54000
65383641cfd6403fed504f7e847f8a337494332c,1693.60,64.40,7.038504380,54000,54000
df514d1e9b78c9f65f456cb491628a1ed35c09f2,1726.14,65.57,7.197929574,54000,53000
833d187c68e7aa0466a2256ad46d1b78ed025c30,1693.87,64.21,7.056377163,54000,54000
c99b1830f301bbd0a72bbd0ebd68ac70a2fad90c,1539.12,58.58,6.394631636,53000,53000
bf38c24853b22307319f5df0a768e5b4686a8f7f,1694.20,64.60,7.046365633,54000,53000
1e757d4156e8c005aab93e1840942911b8b9ce1f,1703.78,64.88,7.082588444,54000,54000
8235f7536e4d743423f846cb950c2ac66d40220d,1708.53,65.24,7.100620529,54000,54000
dcbc6a0e430f111f1e1078dec87d2c45794b9196,1695.73,64.68,7.041625575,53000,54000
fa965fc9c01a582ecd24e3313f281e3485ee92ce,1693.54,64.44,7.039900784,54000,54000
5ab80621b9b144f71e62fb6e84848a3d0619f9e0,1721.69,65.49,7.149798165,54000,54000
ec78864156ce0d2edec673e7560165880b6f96be,1692.69,64.20,7.039383509,54000,54000
5b2a744cf5175bb0f7743f89acc56c4f0e523bf5,1710.96,64.89,7.112941763,54000,54000
59a6943215bf130ac21329342365c7c1667ab799,1703.98,64.81,7.085536111,54000,54000
8bdf3f42b12b723ccf2adbb52a05e9553413aa0a,1707.14,64.90,7.096845547,54000,54000
068071ee1a0e2a4983efcf433312db6d6b6b4e8b,1550.34,59.17,6.431506011,54000,54000
f19bb9ebd79c68f1c2de4689fdff6531862744cf,1697.16,64.64,7.050717636,54000,54000
4f2f28f50a4437be8709c57796af20742c1522d6,1707.64,65.04,7.098935272,54000,54000
50b51e4f0cfd43dd367c20aa9daaa344367e62d6,1739.26,66.32,7.254710640,54000,54000
752ca49d41cbf71adc5dd8de6af5babd22f07ccd,1715.78,65.41,7.146359129,54000,54000
f19eaecb6b061f898396bc586c6e8e385143129e,1704.68,64.82,7.093296864,54000,55000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1697.44,64.67,7.055252757,54000,54000
6aa155ad0c6b1095a03ea203233204e8b2448a0a,1699.03,64.84,7.062938181,54000,54000
db6bec08d3d7920ac63ceacaee38fd55b087307c,1699.79,64.82,7.065243333,55000,54000
e70744486ab54353aec3fa0e6e95fb0ed324ac1e,1672.87,63.69,6.961956267,54000,54000
b73561feff01523a41d685d1574ba3c3feae99c0,1720.91,65.68,7.174881043,54000,54000
6f503147f4c863917fd7d5082073361ca91e272a,1540.90,58.58,6.407814168,54000,54000
302439937415b91d57149a07f05c59f0e571c6b1,1765.33,67.60,7.354300451,54000,54000
134f4a6a933918cefa50638d4da80dba5850ac56,1680.95,64.11,6.993487214,54000,54000
5004194179b47d482209dae0bd461021b47d2905,1705.80,65.09,7.095221116,54000,54000
25d9d27c71846aefdec4b5b02a70d393262dc3d8,1564.93,59.75,6.495232484,54000,54000
068071ee1a0e2a4983efcf433312db6d6b6b4e8b,1545.83,59.00,6.420592489,54000,54000
e20c52fc8ce85f6488bee0b5f431d2ccdf92c207,1539.80,58.61,6.405612528,54000,54000
0d648aeae9d239c668128cb46d0290b49134024f,1709.67,65.28,7.120168078,54000,54000
3d765b89ff8f77d598925da70bf331d9d3bb447a,1693.33,64.77,7.041749312,54000,54000
5b2a744cf5175bb0f7743f89acc56c4f0e523bf5,1704.96,65.15,7.088408570,53000,54000
6f503147f4c863917fd7d5082073361ca91e272a,1548.36,59.44,6.433813444,54000,54000
819140c4c070811d00c56b81ccd783ba25ea4a3e,1551.70,59.64,6.443903204,54000,54000
833d187c68e7aa0466a2256ad46d1b78ed025c30,1710.03,65.40,7.114851900,54000,54000
71fc46fee93c634a1ed6306f2cb2a6686c009d0a,1699.92,65.02,7.073689900,54000,54000
a95b26c32d74a29076d07510d9f8951fae8ec80b,1704.62,65.44,7.086275021,54000,54000
c99b1830f301bbd0a72bbd0ebd68ac70a2fad90c,1553.21,59.41,6.455897994,54000,54000
76f736e9a1274a4c332829217235965cacd59d3f,1724.81,65.67,7.174404556,54000,54000
5b2a744cf5175bb0f7743f89acc56c4f0e523bf5,1690.80,64.49,7.033779008,54000,53000
53c4b0bed36991cdf39639388ee643a427ee68fe,1725.96,65.89,7.191121846,54000,54000
8ed680f5cf481545b6e3c635a2cdea4c933ae758,1700.29,64.94,7.068460163,54000,54000
0d648aeae9d239c668128cb46d0290b49134024f,1700.84,64.97,7.062054891,54000,54000
d6b57095d1f9047d5782f86751a8dd3a4b617f8d,1697.13,64.69,7.054785451,54000,53000
9e30ba1832b3728e75fa32c01a550fa0fe752f1e,1536.08,58.63,6.379139336,53000,54000
9c61c40b11e6a89338eee10bfe6caad9c0f06da8,1706.82,65.10,7.088897027,54000,54000
3d765b89ff8f77d598925da70bf331d9d3bb447a,1702.63,64.92,7.067812115,54000,54000
ae064b5b63f07afdd43bf0a03adb10137624837e,1690.56,64.47,7.026596048,54000,54000
f86b61c7bf9a17dede135dcea46ed08f09941540,1699.22,64.56,7.067549252,54000,53000
2b404d03b3124718f0b546f81484c823e80acf53,1645.07,62.64,6.824748959,54000,54000
5b2a744cf5175bb0f7743f89acc56c4f0e523bf5,1703.56,64.59,7.086351082,53000,54000
5d55c9fd768ae276296b4927bf3f8d3a201d4024,1738.73,66.18,7.240681986,54000,54000
2b404d03b3124718f0b546f81484c823e80acf53,1648.26,62.79,6.845130456,54000,54000
76f736e9a1274a4c332829217235965cacd59d3f,1711.55,65.22,7.105559305,54000,53000
2ebfaac5e62772c6bef35edfe7ea6a648cad8fd3,1719.84,65.43,7.156146641,54000,54000
53e8482e48ed28194e29164b52fd0a29ef89626f,1554.97,59.27,6.453292532,54000,54000
